id,format,season,season_year,episodes,genres,source,tags,studios
119814,MOVIE,SPRING,2005.0,1.0,"[""SCI-FI""]",OTHER,"[""FULL CGI"", ""POST-APOCALYPTIC"", ""ROBOTS"", ""PHILOSOPHY"", ""NUDITY""]","[""KAMIKAZE DOUGA""]"
119828,SPECIAL,FALL,2014.0,1.0,"[""DRAMA"", ""MUSIC""]",ORIGINAL,"[""BAND"", ""PRIMARILY MALE CAST""]","[""SATELIGHT""]"
119837,ONA,FALL,2018.0,13.0,"[""COMEDY""]",ORIGINAL,"[""PARODY"", ""SLAPSTICK"", ""KIDS"", ""EPISODIC"", ""ANIMALS"", ""CGI"", ""FULL CGI""]","[""TUBAN""]"
119872,ONA,SPRING,2017.0,1.0,"[""SLICE OF LIFE""]",OTHER,"[""ADVERTISEMENT"", ""TRAINS""]","[""GYORAI EIZO""]"
119924,ONA,SPRING,2020.0,64.0,"[""ACTION"", ""FANTASY""]",OTHER,"[""FULL CGI"", ""CULTIVATION""]","[""RUO HONG CULTURE""]"
119925,ONA,SPRING,2020.0,13.0,"[""ADVENTURE"", ""FANTASY""]",ORIGINAL,"[""FULL CGI""]","[""YI CHEN ANIMATION""]"
119926,ONA,SPRING,2020.0,56.0,"[""ACTION"", ""FANTASY""]",ORIGINAL,"[""FULL CGI""]","[""RUO HONG CULTURE""]"
119927,ONA,SUMMER,2020.0,260.0,"[""ACTION"", ""ADVENTURE"", ""COMEDY"", ""ROMANCE""]",OTHER,"[""FULL CGI"", ""CULTIVATION""]","[""SOYEP""]"
119928,ONA,SUMMER,2020.0,40.0,"[""ACTION"", ""FANTASY""]",ORIGINAL,"[""FULL CGI""]","[""SOYEP""]"
119929,ONA,SPRING,2020.0,40.0,"[""DRAMA"", ""FANTASY""]",MANGA,"[""MEDICINE"", ""TRAGEDY"", ""ISEKAI"", ""HISTORICAL"", ""FULL CGI""]","[""SOYEP""]"
119938,ONA,SPRING,2020.0,12.0,"[""ACTION"", ""ADVENTURE"", ""FANTASY"", ""ROMANCE""]",OTHER,"[""FULL CGI"", ""CULTIVATION"", ""MARTIAL ARTS"", ""SWORDPLAY"", ""MALE PROTAGONIST""]","[""FOCH""]"
119941,OVA,FALL,2015.0,2.0,"[""ACTION"", ""ADVENTURE"", ""COMEDY"", ""SLICE OF LIFE"", ""SUPERNATURAL""]",MANGA,"[""RELIGION"", ""GODS"", ""URBAN FANTASY"", ""MYTHOLOGY"", ""SHOUNEN"", ""YOUKAI"", ""MALE PROTAGONIST"", ""ANTI-HERO"", ""URBAN""]","[""BONES""]"
119942,ONA,SUMMER,2014.0,3.0,"[""ACTION"", ""COMEDY"", ""FANTASY""]",ORIGINAL,"[""NINJA"", ""KIDS"", ""FULL CGI""]","[""SPRITE ANIMATION STUDIOS""]"
119945,ONA,FALL,2019.0,30.0,"[""FANTASY"", ""ROMANCE""]",OTHER,"[""FULL CGI""]","[""SOYEP""]"
119947,OVA,WINTER,2016.0,2.0,"[""COMEDY"", ""MAHOU SHOUJO"", ""ROMANCE""]",MANGA,"[""FEMALE HAREM"", ""KUUDERE"", ""MALE PROTAGONIST"", ""HENSHIN"", ""FEMALE PROTAGONIST""]","[""SHAFT""]"
119958,OVA,FALL,1991.0,2.0,"[""ACTION"", ""COMEDY"", ""FANTASY""]",ORIGINAL,"[""SLAPSTICK"", ""SUPER POWER"", ""MALE PROTAGONIST"", ""HISTORICAL""]","[""J.C. STAFF"", ""STUDIO LIVE""]"
119959,OVA,FALL,1992.0,6.0,"[""ACTION"", ""COMEDY"", ""FANTASY""]",ORIGINAL,"[""SLAPSTICK"", ""SUPER POWER"", ""MALE PROTAGONIST"", ""HISTORICAL""]","[""J.C. STAFF"", ""STUDIO LIVE""]"
119960,ONA,SPRING,2020.0,9.0,"[""COMEDY""]",LIGHT_NOVEL,"[""FLASH"", ""CHIBI"", ""FEMALE PROTAGONIST"", ""SHOUJO"", ""ISEKAI""]","[""AQUA ARIS""]"
119964,ONA,SPRING,2020.0,8.0,"[""COMEDY""]",VIDEO_GAME,"[""ANIMALS"", ""EPISODIC"", ""SLAPSTICK"", ""KIDS"", ""URBAN FANTASY"", ""RURAL"", ""NO DIALOGUE"", ""PARODY"", ""TRAINS"", ""META""]","[""DANDELION ANIMATION STUDIO"", ""PANCAKE"", ""STUDIO COLORIDO"", ""TEAM YAMAHITSUJI""]"
119978,MOVIE,FALL,2020.0,1.0,"[""HORROR"", ""THRILLER""]",MANGA,"[""FULL CGI"", ""TRAGEDY"", ""BODY HORROR"", ""BULLYING"", ""NUDITY"", ""FEMALE PROTAGONIST"", ""MONSTER GIRL"", ""REVENGE"", ""GENDER BENDING"", ""GORE""]","[""STUDIO ANIMAL""]"
120046,ONA,SUMMER,2020.0,12.0,"[""COMEDY"", ""SLICE OF LIFE""]",MANGA,"[""PRIMARILY TEEN CAST"", ""SCHOOL"", ""EPISODIC"", ""FAMILY LIFE"", ""FOREIGN"", ""SLAPSTICK""]","[""FANWORKS"", ""IMAGINEER"", ""PLANET CARTOON""]"
120055,ONA,SUMMER,2020.0,12.0,"[""COMEDY"", ""FANTASY"", ""SLICE OF LIFE"", ""SUPERNATURAL""]",MANGA,"[""GODS"", ""URBAN FANTASY"", ""MYTHOLOGY"", ""FOREIGN"", ""SHAPESHIFTING"", ""WORK"", ""SCHOOL"", ""DRAGONS"", ""KEMONOMIMI"", ""EPISODIC"", ""ENSEMBLE CAST""]","[""FENZ""]"
120120,TV,SPRING,2021.0,24.0,"[""ACTION"", ""DRAMA"", ""ROMANCE"", ""SUPERNATURAL""]",MANGA,"[""GANGS"", ""DELINQUENTS"", ""TIME MANIPULATION"", ""AGE REGRESSION"", ""MALE PROTAGONIST"", ""TRAGEDY"", ""PRIMARILY MALE CAST"", ""REVENGE"", ""CRIME"", ""ALTERNATE UNIVERSE"", ""URBAN"", ""SHOUNEN"", ""ENSEMBLE CAST"", ""HETEROSEXUAL"", ""BULLYING"", ""MOTORCYCLES"", ""SUICIDE"", ""SCHOOL"", ""DETECTIVE"", ""MOPEDS"", ""POV""]","[""LIDENFILMS""]"
120125,ONA,WINTER,2021.0,10.0,"[""ACTION"", ""ADVENTURE"", ""FANTASY""]",MANGA,"[""FULL CGI"", ""WUXIA"", ""CULTIVATION"", ""MAGIC""]","[""WAWAYU ANIMATION""]"
120126,ONA,SUMMER,2020.0,1.0,"[""ACTION"", ""FANTASY""]",ORIGINAL,"[""FULL CGI""]","[""SPARKLY KEY ANIMATION"", ""TRANSCENDENCE PICTURE""]"
120193,ONA,FALL,2020.0,12.0,"[""ACTION"", ""FANTASY"", ""SCI-FI""]",OTHER,"[""SUPERHERO"", ""SUPER POWER"", ""MALE PROTAGONIST"", ""MAGIC""]","[""BIG FIREBIRD CULTURAL MEDIA"", ""GREEN MONSTER TEAM""]"
120194,ONA,WINTER,2020.0,7.0,"[""ACTION"", ""SCI-FI""]",ORIGINAL,"[""FULL CGI""]","[""D.ROCK-ART""]"
120203,ONA,FALL,2020.0,16.0,"[""ACTION"", ""FANTASY""]",MANGA,"[""FULL CGI"", ""ISEKAI"", ""SUPER POWER"", ""MALE PROTAGONIST"", ""CULTIVATION""]","[""IDREAM ENTERTAINMENT""]"
120208,ONA,SUMMER,2021.0,20.0,"[""FANTASY""]",OTHER,"[""FULL CGI""]","[""TMX ART"", ""ZHONGCE PICTURE""]"
120209,TV,SUMMER,2021.0,12.0,"[""COMEDY"", ""FANTASY"", ""ROMANCE"", ""SLICE OF LIFE""]",LIGHT_NOVEL,"[""FEMALE PROTAGONIST"", ""ISEKAI"", ""MALE HAREM"", ""FEMALE HAREM"", ""OJOU-SAMA"", ""VIRTUAL WORLD"", ""REINCARNATION"", ""VILLAINESS"", ""MAGIC"", ""BISEXUAL"", ""PARODY"", ""VIDEO GAMES"", ""LGBTQ+ THEMES"", ""EPISODIC"", ""MIXED GENDER HAREM"", ""HETEROSEXUAL"", ""SHOUJO"", ""SCHOOL"", ""INSEKI"", ""TSUNDERE"", ""AGRICULTURE"", ""TWINS"", ""DISSOCIATIVE IDENTITIES"", ""GENDER BENDING""]","[""SILVER LINK.""]"
120213,ONA,WINTER,2021.0,16.0,"[""ACTION"", ""ADVENTURE"", ""FANTASY""]",OTHER,"[""WUXIA"", ""CULTIVATION"", ""MALE PROTAGONIST"", ""AMNESIA"", ""FULL CGI"", ""PRIMARILY ADULT CAST"", ""SWORDPLAY"", ""TRAVEL"", ""TRAGEDY"", ""YANDERE"", ""REHABILITATION"", ""CRIME"", ""PRIMARILY MALE CAST"", ""BOYS' LOVE"", ""REVENGE"", ""LGBTQ+ THEMES"", ""MARTIAL ARTS"", ""SUPER POWER"", ""MAGIC"", ""POLITICS""]","[""MOTION MAGIC""]"
120218,ONA,SPRING,2021.0,26.0,"[""ACTION"", ""ADVENTURE"", ""FANTASY""]",OTHER,"[""CULTIVATION"", ""FULL CGI"", ""SUPER POWER"", ""AGE REGRESSION""]","[""FOCH""]"
120220,ONA,WINTER,2021.0,12.0,"[""ACTION"", ""FANTASY""]",OTHER,"[""CULTIVATION"", ""MAGIC"", ""MALE PROTAGONIST"", ""SUPER POWER"", ""MARTIAL ARTS"", ""SCHOOL"", ""BULLYING"", ""ANTI-HERO"", ""URBAN"", ""ZOMBIE"", ""DEMONS"", ""COMING OF AGE"", ""LOST CIVILIZATION"", ""NECROMANCY"", ""MILITARY"", ""SWORDPLAY"", ""URBAN FANTASY""]","[""BIG FIREBIRD CULTURAL MEDIA""]"
120230,ONA,SPRING,2018.0,13.0,"[""ADVENTURE"", ""SCI-FI""]",ORIGINAL,"[""MILITARY"", ""ZOMBIE"", ""FULL CGI""]","[""ORIENTAL CREATIVE COLOR""]"
120231,ONA,SUMMER,2019.0,13.0,"[""ADVENTURE"", ""SCI-FI""]",ORIGINAL,"[""FULL CGI"", ""MILITARY""]","[""ORIENTAL CREATIVE COLOR""]"
120257,SPECIAL,SUMMER,2019.0,3.0,"[""COMEDY"", ""FANTASY""]",MANGA,"[""CHIBI"", ""PARODY"", ""MILITARY"", ""MALE PROTAGONIST"", ""KAIJU""]","[""WIT STUDIO""]"
120268,ONA,FALL,2020.0,20.0,"[""ACTION""]",ORIGINAL,"[""FULL CGI"", ""CARS""]","[""ROCEN""]"
120270,ONA,FALL,2020.0,12.0,"[""ACTION"", ""ADVENTURE"", ""FANTASY""]",MANGA,"[""MARTIAL ARTS""]","[""QIYUAN YINGHUA""]"
120272,ONA,FALL,2020.0,280.0,"[""ACTION"", ""ADVENTURE"", ""FANTASY""]",OTHER,"[""CULTIVATION"", ""FULL CGI"", ""MALE PROTAGONIST""]","[""SOYEP""]"
120300,ONA,SUMMER,2020.0,6.0,"[""ACTION"", ""DRAMA"", ""HORROR"", ""MECHA"", ""MYSTERY"", ""SCI-FI"", ""THRILLER""]",ORIGINAL,"[""DYSTOPIAN"", ""POST-APOCALYPTIC"", ""TRAGEDY"", ""KAIJU"", ""LOST CIVILIZATION"", ""GORE"", ""FULL CGI"", ""GUNS"", ""MALE PROTAGONIST"", ""MILITARY"", ""ROBOTS"", ""CHIMERA""]","[""YHKT ENTERTAINMENT""]"
120301,ONA,SUMMER,2020.0,70.0,"[""FANTASY""]",OTHER,"[""FULL CGI""]","[""RUO HONG CULTURE""]"
120320,ONA,SUMMER,2020.0,16.0,"[""FANTASY""]",OTHER,"[""FULL CGI"", ""MAGIC"", ""ISEKAI"", ""CULTIVATION""]","[""CG YEAR""]"
120321,ONA,SUMMER,2021.0,16.0,"[""ACTION"", ""ADVENTURE"", ""FANTASY""]",OTHER,"[""FULL CGI"", ""WUXIA"", ""COMING OF AGE"", ""SWORDPLAY""]","[""CG YEAR""]"
120324,ONA,SPRING,2020.0,12.0,"[""COMEDY""]",OTHER,"[""CHIBI""]","[""PAINTING DREAM""]"
120326,ONA,SUMMER,2020.0,1.0,"[""ACTION"", ""DRAMA""]",ORIGINAL,"[""STOP MOTION"", ""NO DIALOGUE""]","[""NICE BOAT ANIMATION"", ""MOTE STOP-MOTION ANIMATION""]"
120343,ONA,SUMMER,2020.0,30.0,"[""COMEDY"", ""FANTASY"", ""SUPERNATURAL""]",ORIGINAL,"[""CHIBI"", ""CULTIVATION"", ""MAGIC"", ""WUXIA"", ""MALE PROTAGONIST"", ""SWORDPLAY"", ""DEMONS"", ""ZOMBIE"", ""HISTORICAL"", ""CUTE BOYS DOING CUTE THINGS"", ""PRIMARILY MALE CAST"", ""EPISODIC""]","[""B.CMAY PICTURES""]"
120376,TV,SPRING,2021.0,12.0,"[""ACTION"", ""SUPERNATURAL""]",VIDEO_GAME,"[""AFTERLIFE"", ""DEATH GAME"", ""URBAN FANTASY"", ""MALE PROTAGONIST"", ""COMING OF AGE"", ""SURVIVAL"", ""URBAN"", ""MEMORY MANIPULATION"", ""AMNESIA"", ""REHABILITATION"", ""CGI"", ""ANGELS"", ""TRAGEDY"", ""HIKIKOMORI""]","[""SHIN-EI ANIMATION"", ""DOMERICA""]"
120377,ONA,SUMMER,2022.0,10.0,"[""ACTION"", ""DRAMA"", ""PSYCHOLOGICAL"", ""SCI-FI""]",OTHER,"[""CYBERPUNK"", ""CRIME"", ""DYSTOPIAN"", ""TRAGEDY"", ""CYBORG"", ""MALE PROTAGONIST"", ""GANGS"", ""GORE"", ""REVENGE"", ""GUNS"", ""BODY HORROR"", ""URBAN"", ""PRIMARILY ADULT CAST"", ""HETEROSEXUAL"", ""DRUGS"", ""NUDITY"", ""ARTIFICIAL INTELLIGENCE"", ""ENSEMBLE CAST"", ""COMING OF AGE"", ""SOFTWARE DEVELOPMENT"", ""TIME SKIP"", ""SPACE"", ""CARS"", ""CGI"", ""YANDERE"", ""EPISODIC""]","[""TRIGGER""]"
120378,MOVIE,FALL,2017.0,1.0,"[""ADVENTURE"", ""COMEDY""]",OTHER,"[""TIME MANIPULATION""]","[""AJIADO""]"
120404,ONA,FALL,2020.0,1.0,"[""ACTION""]",ORIGINAL,"[""MILITARY""]","[""HONG YING ANIMATION""]"
120405,ONA,FALL,2020.0,13.0,"[""ACTION"", ""FANTASY"", ""SCI-FI""]",ORIGINAL,"[""MAGIC"", ""FULL CGI"", ""CYBERPUNK""]","[""CG YEAR""]"
120509,ONA,SPRING,2014.0,12.0,"[""COMEDY""]",ORIGINAL,"[""STOP MOTION"", ""NO DIALOGUE"", ""ANIMALS""]","[""JJJOY ANIMATION STUDIOS""]"
120522,ONA,SUMMER,2020.0,5.0,"[""COMEDY"", ""FANTASY""]",ORIGINAL,"[""EDUCATIONAL""]","[""PAINTING DREAM""]"
120534,TV,SPRING,2021.0,12.0,"[""ACTION"", ""ADVENTURE"", ""SCI-FI"", ""SPORTS""]",ORIGINAL,"[""PRIMARILY FEMALE CAST"", ""FEMALE PROTAGONIST"", ""SCHOOL"", ""FITNESS"", ""PHILOSOPHY"", ""TERRORISM"", ""ATHLETICS"", ""SPACE"", ""TOMBOY""]","[""SEVEN""]"
120608,TV,SUMMER,2021.0,12.0,"[""COMEDY"", ""FANTASY""]",MANGA,"[""WORK"", ""DUNGEON"", ""SATIRE"", ""ISEKAI"", ""PARODY"", ""ANTI-HERO"", ""POST-APOCALYPTIC"", ""SLAVERY"", ""VILLAINESS"", ""ECONOMICS"", ""MAGIC"", ""TIME SKIP"", ""ALTERNATE UNIVERSE"", ""CROSSDRESSING"", ""GUNS"", ""SHOUNEN"", ""DRAGONS"", ""FEMALE HAREM"", ""ARTIFICIAL INTELLIGENCE"", ""TOMBOY"", ""YANDERE""]","[""SILVER LINK.""]"
120646,TV,FALL,2021.0,12.0,"[""COMEDY"", ""ROMANCE"", ""SLICE OF LIFE""]",MANGA,"[""OFFICE LADY"", ""PRIMARILY ADULT CAST"", ""FEMALE PROTAGONIST"", ""WORK"", ""TSUNDERE"", ""JOSEI"", ""MALE PROTAGONIST"", ""TOMBOY"", ""COMING OF AGE"", ""TANNED SKIN"", ""HETEROSEXUAL"", ""BASKETBALL"", ""VIDEO GAMES"", ""AGE GAP""]","[""DOGA KOBO""]"
120697,TV,SPRING,2021.0,12.0,"[""COMEDY"", ""ROMANCE"", ""SLICE OF LIFE""]",MANGA,"[""SLAPSTICK"", ""BULLYING"", ""TSUNDERE"", ""SCHOOL"", ""EPISODIC"", ""HETEROSEXUAL"", ""TANNED SKIN"", ""GYARU"", ""SCHOOL CLUB"", ""PRIMARILY TEEN CAST"", ""DRAWING"", ""SHOUNEN"", ""YANDERE"", ""TOMBOY"", ""NEKOMIMI""]","[""TELECOM ANIMATION FILM""]"
120700,ONA,SUMMER,2020.0,13.0,"[""ADVENTURE"", ""COMEDY"", ""FANTASY""]",LIGHT_NOVEL,"[""PARODY"", ""ENSEMBLE CAST"", ""CHIBI"", ""MAIDS"", ""ASSASSINS"", ""ISEKAI""]","[""STUDIO PUYUKAI""]"
120771,ONA,SPRING,2020.0,4.0,"[""COMEDY"", ""ROMANCE"", ""SLICE OF LIFE""]",MANGA,"[""CHIBI"", ""BOYS' LOVE"", ""WORK""]","[""AQUA ARIS""]"
120851,TV,FALL,2020.0,25.0,"[""COMEDY"", ""SLICE OF LIFE""]",MANGA,"[""SURREAL COMEDY"", ""TWINS"", ""PRIMARILY ADULT CAST"", ""FAMILY LIFE"", ""ROBOTS"", ""ARTIFICIAL INTELLIGENCE"", ""PRIMARILY MALE CAST"", ""SATIRE"", ""SLAPSTICK"", ""EPISODIC"", ""OTAKU CULTURE"", ""META"", ""CUTE BOYS DOING CUTE THINGS""]","[""STUDIO PIERROT""]"
120859,TV,SPRING,2021.0,12.0,"[""ACTION"", ""COMEDY"", ""DRAMA"", ""SPORTS""]",MANGA,"[""SCHOOL CLUB"", ""ATHLETICS"", ""PRIMARILY MALE CAST"", ""MALE PROTAGONIST"", ""SHOUNEN"", ""PRIMARILY TEEN CAST"", ""FITNESS""]","[""TMS ENTERTAINMENT""]"
120892,MOVIE,FALL,2020.0,1.0,"[""ACTION""]",VISUAL_NOVEL,"[""PRIMARILY FEMALE CAST""]","[""BIBURY ANIMATION STUDIOS""]"
120896,ONA,FALL,2013.0,1.0,"[""ACTION"", ""SCI-FI""]",OTHER,"[""KUUDERE""]","[""PRODUCTION I.G""]"
121026,MOVIE,SPRING,2021.0,1.0,"[""ACTION"", ""FANTASY"", ""MAHOU SHOUJO""]",ORIGINAL,"[""PRIMARILY FEMALE CAST"", ""FEMALE PROTAGONIST"", ""HENSHIN"", ""ANIMALS"", ""MAGIC"", ""CROSSOVER"", ""SUPERHERO"", ""KEMONOMIMI"", ""NEKOMIMI""]","[""TOEI ANIMATION""]"
121034,MOVIE,FALL,2020.0,1.0,"[""SCI-FI""]",LIGHT_NOVEL,"[""DEATH GAME"", ""BATTLE ROYALE"", ""PRIMARILY FEMALE CAST"", ""FEMALE PROTAGONIST"", ""URBAN FANTASY"", ""GORE"", ""CUTE GIRLS DOING CUTE THINGS"", ""TRAGEDY"", ""YURI""]","[""GEEK TOYS""]"
121114,MOVIE,SUMMER,1997.0,1.0,"[""ACTION""]",OTHER,"[""HISTORICAL"", ""MILITARY""]","[""HANGIL PRODUCTION""]"
121176,TV,SPRING,2022.0,10.0,"[""DRAMA"", ""FANTASY"", ""SLICE OF LIFE""]",LIGHT_NOVEL,"[""ISEKAI"", ""FEMALE PROTAGONIST"", ""WORK"", ""ECONOMICS"", ""REINCARNATION"", ""MAGIC"", ""RELIGION"", ""TIME SKIP"", ""GODS"", ""ORPHAN""]","[""AJIADO""]"
121177,ONA,SUMMER,2020.0,12.0,"[""ACTION"", ""ADVENTURE"", ""FANTASY""]",OTHER,"[""FULL CGI"", ""CULTIVATION""]","[""MOTION MAGIC""]"
121181,TV,WINTER,1984.0,5.0,"[""ACTION""]",OTHER,"[""KIDS"", ""POLICE"", ""GORE""]","[""SHANGHAI ANIMATION FILM STUDIO""]"
121183,MOVIE,SUMMER,2015.0,1.0,"[""ACTION"", ""SCI-FI""]",ORIGINAL,"[""KIDS"", ""POLICE"", ""CGI""]","[""SHANGHAI ANIMATION FILM STUDIO""]"
121215,ONA,SUMMER,2020.0,16.0,"[""ADVENTURE"", ""FANTASY""]",VIDEO_GAME,"[""FULL CGI""]","[""DC IMPRESSION VISION""]"
121218,ONA,SUMMER,2019.0,13.0,"[""ACTION""]",VIDEO_GAME,"[""MILITARY"", ""POLICE"", ""FULL CGI""]","[""JOICY STUDIO""]"
121221,ONA,FALL,2017.0,7.0,"[""COMEDY"", ""SLICE OF LIFE""]",ORIGINAL,"[""SCHOOL""]","[""YUDUBAI ANIMATION""]"
121223,ONA,WINTER,2018.0,6.0,"[""COMEDY"", ""SLICE OF LIFE""]",ORIGINAL,"[""SCHOOL""]","[""YUDUBAI ANIMATION""]"
121225,ONA,SUMMER,2019.0,12.0,"[""COMEDY"", ""FANTASY""]",ORIGINAL,"[""IDOL"", ""BAND""]","[""HAOLINERS ANIMATION""]"
121296,ONA,FALL,2017.0,1.0,"[""DRAMA""]",OTHER,"[""FULL CGI""]","[""SPARKLY KEY ANIMATION""]"
121297,ONA,FALL,2015.0,1.0,"[""ACTION"", ""COMEDY""]",OTHER,"[""FULL CGI""]","[""SPARKLY KEY ANIMATION""]"
121299,ONA,WINTER,2015.0,1.0,"[""ROMANCE""]",OTHER,"[""FULL CGI""]","[""SPARKLY KEY ANIMATION""]"
121300,ONA,SUMMER,2014.0,1.0,"[""ACTION"", ""FANTASY""]",OTHER,"[""FULL CGI""]","[""SPARKLY KEY ANIMATION""]"
121467,ONA,SUMMER,2021.0,12.0,"[""ACTION"", ""ADVENTURE"", ""DRAMA"", ""FANTASY"", ""MYSTERY"", ""SUPERNATURAL""]",OTHER,"[""CULTIVATION"", ""WUXIA"", ""ANTI-HERO"", ""MALE PROTAGONIST"", ""HISTORICAL"", ""PRIMARILY MALE CAST"", ""GHOST"", ""TRAVEL"", ""TRAGEDY"", ""MAGIC"", ""KUUDERE"", ""SWORDPLAY"", ""GORE"", ""PRIMARILY ADULT CAST"", ""TORTURE"", ""CRIME"", ""BOYS' LOVE"", ""ZOMBIE"", ""TSUNDERE"", ""ENSEMBLE CAST"", ""ACHRONOLOGICAL ORDER"", ""CGI"", ""FOUND FAMILY""]","[""B.CMAY PICTURES""]"
121475,OVA,SPRING,2016.0,12.0,"[""ACTION"", ""ADVENTURE"", ""FANTASY""]",ORIGINAL,"[""FULL CGI""]","[""STANDTOWER""]"
121478,ONA,FALL,2016.0,18.0,"[""COMEDY"", ""SLICE OF LIFE""]",ORIGINAL,"[""EPISODIC"", ""FAMILY LIFE"", ""AUTOBIOGRAPHICAL""]","[""DREAMBOX STUDIO""]"
121479,ONA,SPRING,2017.0,18.0,"[""COMEDY"", ""SLICE OF LIFE""]",ORIGINAL,"[""EPISODIC"", ""FAMILY LIFE""]","[""DREAMBOX STUDIO""]"
121663,MOVIE,WINTER,2016.0,1.0,"[""COMEDY"", ""DRAMA"", ""SUPERNATURAL""]",VIDEO_GAME,"[""YOUKAI"", ""KIDS""]","[""OLM""]"
121664,MOVIE,SUMMER,1983.0,1.0,"[""ACTION"", ""ADVENTURE"", ""MECHA"", ""MUSIC"", ""SCI-FI""]",ORIGINAL,"[""CROSSOVER"", ""NO DIALOGUE"", ""OTAKU CULTURE"", ""FEMALE PROTAGONIST""]","[""GAINAX""]"
121679,ONA,FALL,2020.0,12.0,"[""COMEDY"", ""SLICE OF LIFE"", ""SUPERNATURAL""]",ORIGINAL,"[""FEMALE PROTAGONIST"", ""ENSEMBLE CAST"", ""URBAN"", ""GODS"", ""URBAN FANTASY"", ""FOREIGN""]","[""L\u00b2 STUDIO""]"
121684,ONA,SUMMER,2020.0,4.0,"[""DRAMA"", ""MYSTERY"", ""SUPERNATURAL""]",ORIGINAL,"[""URBAN FANTASY"", ""MALE PROTAGONIST"", ""KAIJU"", ""SCHOOL"", ""FULL CGI""]","[""TRIF STUDIO""]"
121687,ONA,WINTER,2019.0,10.0,"[""FANTASY""]",OTHER,"[""KIDS"", ""MAGIC"", ""FEMALE PROTAGONIST""]","[""ODDJOB""]"
121689,ONA,SUMMER,2017.0,10.0,"[""COMEDY""]",ORIGINAL,"[""ANIMALS"", ""ADVERTISEMENT""]","[""ODDJOB""]"
121707,MOVIE,WINTER,2018.0,1.0,"[""ADVENTURE"", ""COMEDY"", ""FANTASY""]",OTHER,"[""PRIMARILY MALE CAST""]","[""DIRECTIONS""]"
121802,ONA,WINTER,2018.0,18.0,"[""COMEDY""]",MANGA,"[""ANIMALS""]","[""LESPRIT"", ""GATHERING""]"
121822,MOVIE,SUMMER,1997.0,1.0,"[""COMEDY"", ""FANTASY""]",OTHER,"[""KIDS""]","[""TMS ENTERTAINMENT""]"
121830,MOVIE,SUMMER,1999.0,1.0,"[""ADVENTURE"", ""FANTASY""]",OTHER,"[""KIDS""]","[""TMS ENTERTAINMENT""]"
121833,MOVIE,SPRING,2019.0,1.0,"[""COMEDY"", ""FANTASY""]",ORIGINAL,"[""KIDS""]","[""TMS ENTERTAINMENT""]"
121856,MOVIE,SPRING,2020.0,1.0,"[""ACTION"", ""ADVENTURE"", ""FANTASY"", ""ROMANCE""]",ORIGINAL,"[""FULL CGI""]","[""BYMENT""]"
121956,ONA,SUMMER,2020.0,1.0,"[""ACTION"", ""DRAMA"", ""FANTASY""]",VIDEO_GAME,"[""PRIMARILY MALE CAST"", ""SWORDPLAY"", ""DEMONS"", ""MAGIC"", ""MALE PROTAGONIST"", ""CGI""]","[""PAPER PLANE ANIMATION STUDIO"", ""STUDIO TUMBLE""]"
121962,TV,SPRING,2021.0,12.0,"[""ACTION"", ""ADVENTURE""]",OTHER,"[""CARD BATTLE"", ""MALE PROTAGONIST"", ""BOYS' LOVE"", ""CROSSDRESSING"", ""PRIMARILY TEEN CAST"", ""EPISODIC"", ""ENSEMBLE CAST"", ""HETEROSEXUAL"", ""LGBTQ+ THEMES"", ""FAMILY LIFE"", ""AGE GAP""]","[""KINEMA CITRUS"", ""STUDIO JEMI"", ""GIFTANIMATION""]"
121989,ONA,FALL,2016.0,1.0,"[""ACTION"", ""FANTASY""]",ORIGINAL,"[""DRAGONS"", ""REINCARNATION""]","[""STUDIO TUMBLE""]"
121994,ONA,SUMMER,2019.0,1.0,"[""ACTION"", ""FANTASY""]",ORIGINAL,"[""DRAGONS"", ""MAGIC""]","[""STUDIO TUMBLE""]"
122039,MOVIE,SPRING,2021.0,1.0,"[""ACTION"", ""FANTASY""]",ORIGINAL,"[""FULL CGI""]","[""FILMKO""]"
122041,SPECIAL,SPRING,2020.0,2.0,"[""COMEDY""]",MANGA,"[""FEMALE PROTAGONIST"", ""CUTE GIRLS DOING CUTE THINGS"", ""PRIMARILY FEMALE CAST"", ""PARODY""]","[""J.C. STAFF""]"
122043,ONA,SPRING,2021.0,13.0,"[""ACTION"", ""MUSIC"", ""SCI-FI""]",ORIGINAL,"[""CYBERPUNK"", ""FULL CGI""]","[""XANTHUS MEDIA""]"
122044,SPECIAL,SUMMER,2014.0,1.0,"[""COMEDY""]",ORIGINAL,"[""PRIMARILY FEMALE CAST"", ""NEKOMIMI"", ""KEMONOMIMI"", ""IDOL"", ""CGI""]","[""VAP""]"
122052,TV,SUMMER,2021.0,12.0,"[""ACTION"", ""ADVENTURE"", ""ROMANCE""]",ORIGINAL,"[""FEMALE PROTAGONIST"", ""PIRATES"", ""FOREIGN"", ""COMING OF AGE"", ""HETEROSEXUAL"", ""FAIRY TALE"", ""ANACHRONISM"", ""MEMORY MANIPULATION"", ""HISTORICAL"", ""NINJA"", ""ASSASSINS"", ""AMNESIA"", ""SHIPS"", ""PRIMARILY MALE CAST"", ""MYTHOLOGY"", ""PHILOSOPHY"", ""TWINS"", ""KUUDERE"", ""TSUNDERE"", ""TRAVEL""]","[""PRODUCTION I.G""]"
